"rgn_id","habitat","health"
2,"seagrass",1
11,"seagrass",1
5,"seagrass",1
4,"seagrass",1
3,"seagrass",1
14,"seagrass",1
7,"seagrass",1
1,"seagrass",1
8,"seagrass",1
9,"seagrass",1
10,"seagrass",1
13,"seagrass",1
12,"seagrass",1
6,"seagrass",1
2,"saltmarsh",0.5
11,"saltmarsh",0.5
5,"saltmarsh",0.5
4,"saltmarsh",0.5
3,"saltmarsh",0.5
14,"saltmarsh",0.5
7,"saltmarsh",0.5
1,"saltmarsh",0.5
8,"saltmarsh",0.5
9,"saltmarsh",0.5
10,"saltmarsh",0.5
13,"saltmarsh",0.5
12,"saltmarsh",0.5
6,"saltmarsh",0.5
2,"soft_bottom",1
11,"soft_bottom",1
5,"soft_bottom",1
4,"soft_bottom",1
3,"soft_bottom",1
14,"soft_bottom",1
7,"soft_bottom",1
1,"soft_bottom",1
8,"soft_bottom",1
9,"soft_bottom",1
10,"soft_bottom",1
13,"soft_bottom",1
12,"soft_bottom",1
6,"soft_bottom",1
2,"seaice_edge",1
11,"seaice_edge",1
5,"seaice_edge",1
4,"seaice_edge",1
3,"seaice_edge",1
14,"seaice_edge",1
7,"seaice_edge",1
1,"seaice_edge",1
8,"seaice_edge",1
9,"seaice_edge",1
10,"seaice_edge",1
13,"seaice_edge",1
12,"seaice_edge",1
6,"seaice_edge",1
2,"seaice_shoreline",1
11,"seaice_shoreline",1
5,"seaice_shoreline",1
4,"seaice_shoreline",1
3,"seaice_shoreline",1
14,"seaice_shoreline",1
7,"seaice_shoreline",1
1,"seaice_shoreline",1
8,"seaice_shoreline",1
9,"seaice_shoreline",1
10,"seaice_shoreline",1
13,"seaice_shoreline",1
12,"seaice_shoreline",1
6,"seaice_shoreline",1
